player_id,date,value
2a2bf4eb-3e5b-5cf2-a94b-a23d18187995,2024-05-31,3
2a2bf4eb-3e5b-5cf2-a94b-a23d18187995,2024-06-07,3
2a2bf4eb-3e5b-5cf2-a94b-a23d18187995,2024-06-14,2
2a2bf4eb-3e5b-5cf2-a94b-a23d18187995,2024-06-21,2
2a2bf4eb-3e5b-5cf2-a94b-a23d18187995,2024-06-28,2
2a2bf4eb-3e5b-5cf2-a94b-a23d18187995,2024-07-05,3
2a2bf4eb-3e5b-5cf2-a94b-a23d18187995,2024-07-12,3
2a625e77-031e-5ae5-9efa-404528142ca9,2023-07-14,47
2a625e77-031e-5ae5-9efa-404528142ca9,2023-07-21,49
2a625e77-031e-5ae5-9efa-404528142ca9,2023-07-28,51
2a625e77-031e-5ae5-9efa-404528142ca9,2023-08-04,51
2a625e77-031e-5ae5-9efa-404528142ca9,2023-08-11,54
2a625e77-031e-5ae5-9efa-404528142ca9,2023-08-18,47
2a625e77-031e-5ae5-9efa-404528142ca9,2023-08-25,41
2a625e77-031e-5ae5-9efa-404528142ca9,2023-09-01,51
2a625e77-031e-5ae5-9efa-404528142ca9,2023-09-08,54
2a625e77-031e-5ae5-9efa-404528142ca9,2023-09-15,53
2a625e77-031e-5ae5-9efa-404528142ca9,2023-09-22,51
2a625e77-031e-5ae5-9efa-404528142ca9,2023-09-29,65
2a625e77-031e-5ae5-9efa-404528142ca9,2023-10-06,129
2a625e77-031e-5ae5-9efa-404528142ca9,2023-10-13,327
2a625e77-031e-5ae5-9efa-404528142ca9,2023-10-20,192
2a625e77-031e-5ae5-9efa-404528142ca9,2023-10-27,442
2a625e77-031e-5ae5-9efa-404528142ca9,2023-11-03,688
2a625e77-031e-5ae5-9efa-404528142ca9,2023-11-10,752
2a625e77-031e-5ae5-9efa-404528142ca9,2023-11-17,626
2a625e77-031e-5ae5-9efa-404528142ca9,2023-11-24,583
2a625e77-031e-5ae5-9efa-404528142ca9,2023-12-01,721
2a625e77-031e-5ae5-9efa-404528142ca9,2023-12-08,809
2a625e77-031e-5ae5-9efa-404528142ca9,2023-12-15,597
2a625e77-031e-5ae5-9efa-404528142ca9,2023-12-22,662
2a625e77-031e-5ae5-9efa-404528142ca9,2023-12-29,531
2a625e77-031e-5ae5-9efa-404528142ca9,2024-01-05,978
2a625e77-031e-5ae5-9efa-404528142ca9,2024-01-12,814
2a625e77-031e-5ae5-9efa-404528142ca9,2024-01-19,717
2a625e77-031e-5ae5-9efa-404528142ca9,2024-01-26,916
2a625e77-031e-5ae5-9efa-404528142ca9,2024-02-02,916
2a625e77-031e-5ae5-9efa-404528142ca9,2024-02-09,731
2a625e77-031e-5ae5-9efa-404528142ca9,2024-02-16,740
2a625e77-031e-5ae5-9efa-404528142ca9,2024-02-23,688
2a625e77-031e-5ae5-9efa-404528142ca9,2024-03-27,418
2a625e77-031e-5ae5-9efa-404528142ca9,2024-03-29,410
2a625e77-031e-5ae5-9efa-404528142ca9,2024-04-05,433
2a625e77-031e-5ae5-9efa-404528142ca9,2024-04-12,441
2a625e77-031e-5ae5-9efa-404528142ca9,2024-04-19,504
2a625e77-031e-5ae5-9efa-404528142ca9,2024-04-26,482
2a625e77-031e-5ae5-9efa-404528142ca9,2024-05-03,405
2a625e77-031e-5ae5-9efa-404528142ca9,2024-05-10,433
2a625e77-031e-5ae5-9efa-404528142ca9,2024-05-17,417
2a625e77-031e-5ae5-9efa-404528142ca9,2024-05-24,403
2a625e77-031e-5ae5-9efa-404528142ca9,2024-05-31,368
2a625e77-031e-5ae5-9efa-404528142ca9,2024-06-07,349
2a625e77-031e-5ae5-9efa-404528142ca9,2024-06-14,376
2a625e77-031e-5ae5-9efa-404528142ca9,2024-06-21,373
2a625e77-031e-5ae5-9efa-404528142ca9,2024-06-28,413
2a625e77-031e-5ae5-9efa-404528142ca9,2024-07-05,392
2a625e77-031e-5ae5-9efa-404528142ca9,2024-07-12,345
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-07-14,642
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-07-21,641
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-07-28,653
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-08-04,656
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-08-11,647
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-08-18,672
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-08-25,664
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-09-01,397
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-09-08,408
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-09-15,428
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-09-22,381
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-09-29,484
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-10-06,463
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-10-13,562
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-10-20,558
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-10-27,528
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-11-03,517
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-11-10,492
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-11-17,520
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-11-24,505
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-12-01,453
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-12-08,395
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-12-15,430
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-12-22,499
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2023-12-29,303
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-01-05,501
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-01-12,527
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-01-19,532
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-01-26,538
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-02-02,474
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-02-09,468
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-02-16,443
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-02-23,410
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-03-27,273
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-03-29,276
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-04-05,293
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-04-12,301
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-04-19,311
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-04-26,306
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-05-03,222
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-05-10,231
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-05-17,213
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-05-24,219
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-05-31,199
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-06-07,180
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-06-14,192
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-06-21,197
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-06-28,212
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-07-05,201
2ad550a6-7aa9-5707-a4a0-fffbbe671b31,2024-07-12,179
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-07-14,2
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-07-21,2
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-07-28,2
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-08-04,2
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-08-11,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-08-18,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-08-25,2
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-09-01,3
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-09-08,2
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-09-15,2
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-09-22,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-10-06,2
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-10-27,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-11-10,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-11-17,2
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-11-24,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-12-08,2
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2023-12-29,0
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-01-12,0
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-01-19,2
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-02-02,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-02-16,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-02-23,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-03-27,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-03-29,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-04-05,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-04-12,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-05-17,0
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-05-24,0
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-05-31,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-06-07,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-06-14,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-06-21,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-07-05,1
2ad84650-e54c-5ec1-ba28-2705c8d951f2,2024-07-12,1
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-07-14,127
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-07-21,142
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-07-28,148
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-08-04,146
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-08-11,129
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-08-18,115
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-08-25,122
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-09-01,150
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-09-08,157
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-09-15,150
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-09-22,92
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-09-29,128
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-10-06,114
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-10-13,85
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-10-20,99
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-10-27,79
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-11-03,73
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-11-10,72
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-11-17,76
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-11-24,50
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-12-01,33
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-12-08,53
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-12-15,20
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-12-22,50
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2023-12-29,45
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-01-05,87
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-01-12,99
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-01-19,115
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-01-26,91
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-02-02,120
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-02-09,114
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-02-16,105
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-02-23,123
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-03-27,124
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-03-29,118
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-04-05,119
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-04-12,119
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-04-19,108
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-04-26,98
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-05-03,80
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-05-10,64
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-05-17,73
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-05-24,78
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-05-31,84
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-06-07,85
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-06-14,85
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-06-21,82
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-06-28,77
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-07-05,68
2b8b8282-cf08-5f2d-9544-ef534a03d63a,2024-07-12,77
2bd96b82-725b-59c0-9bab-4687693bc84a,2023-12-01,1
2bd96b82-725b-59c0-9bab-4687693bc84a,2023-12-29,2
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-01-12,2
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-02-02,2
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-02-16,1
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-02-23,1
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-03-27,1
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-03-29,1
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-04-05,1
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-04-12,1
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-04-19,1
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-04-26,1
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-05-03,1
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-05-10,1
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-05-17,3
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-05-24,1
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-05-31,2
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-06-07,2
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-06-14,2
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-06-21,1
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-07-05,2
2bd96b82-725b-59c0-9bab-4687693bc84a,2024-07-12,2
2be31982-3839-5428-915d-02a1b953c62d,2023-07-14,1
2be31982-3839-5428-915d-02a1b953c62d,2023-07-21,1
2be31982-3839-5428-915d-02a1b953c62d,2023-07-28,2
2be31982-3839-5428-915d-02a1b953c62d,2023-08-04,1
2be31982-3839-5428-915d-02a1b953c62d,2023-08-11,1
2be31982-3839-5428-915d-02a1b953c62d,2023-08-18,1
2be31982-3839-5428-915d-02a1b953c62d,2023-08-25,1
2be31982-3839-5428-915d-02a1b953c62d,2023-09-01,1
2be31982-3839-5428-915d-02a1b953c62d,2023-09-08,2
2be31982-3839-5428-915d-02a1b953c62d,2023-09-15,1
2be31982-3839-5428-915d-02a1b953c62d,2023-10-06,2
2be31982-3839-5428-915d-02a1b953c62d,2023-10-13,3
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-02-16,12
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-02-23,12
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-03-27,13
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-03-29,13
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-04-05,5
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-04-12,4
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-04-19,3
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-04-26,2
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-05-03,6
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-05-10,8
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-05-17,8
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-05-24,8
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-05-31,13
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-06-07,9
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-06-14,9
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-06-21,11
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-06-28,9
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-07-05,7
2be590d6-bb61-5fbf-bb93-08780f5dd949,2024-07-12,12
2ca95a2a-9d6f-5499-aada-057575e8533f,2023-08-11,1
2ca95a2a-9d6f-5499-aada-057575e8533f,2023-08-18,1
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-07-14,2545
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-07-21,2492
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-07-28,2475
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-08-04,2510
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-08-11,2522
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-08-18,2570
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-08-25,2564
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-09-01,3065
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-09-08,2980
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-09-15,2973
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-09-22,2816
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-09-29,2744
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-10-06,2486
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-10-13,1798
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-10-20,2036
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-10-27,1529
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-11-03,1270
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-11-10,1565
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-11-17,1472
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-11-24,1476
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-12-01,1415
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-12-08,1455
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-12-15,1303
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-12-22,1197
2cbe9e9d-7326-5268-be06-7ed9765ad995,2023-12-29,1208
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-01-05,1100
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-01-12,1020
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-01-19,1025
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-01-26,1072
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-02-02,1059
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-02-09,1100
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-02-16,999
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-02-23,987
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-03-27,842
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-03-29,822
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-04-05,779
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-04-12,761
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-04-19,771
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-04-26,746
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-05-03,645
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-05-10,586
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-05-17,570
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-05-24,586
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-05-31,545
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-06-07,526
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-06-14,508
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-06-21,519
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-06-28,558
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-07-05,516
2cbe9e9d-7326-5268-be06-7ed9765ad995,2024-07-12,559
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-02-16,3
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-02-23,3
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-03-27,2
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-03-29,2
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-04-05,2
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-04-12,2
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-04-19,2
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-04-26,2
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-05-03,2
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-05-10,2
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-05-17,3
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-05-24,3
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-05-31,6
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-06-07,5
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-06-14,6
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-06-21,6
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-06-28,7
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-07-05,5
2cc478c4-3d55-5d75-a8bd-8aa765f78688,2024-07-12,6
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-07-14,4
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-07-21,3
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-07-28,3
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-08-04,2
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-08-11,2
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-08-18,1
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-08-25,1
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-09-01,1
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-09-08,2
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-09-15,1
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-10-06,2
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-10-13,1
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-11-03,1
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-11-24,4
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-12-08,3
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2023-12-29,1
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2024-01-12,1
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2024-02-02,1
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2024-02-16,1
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2024-02-23,1
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2024-03-27,1
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2024-03-29,1
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2024-04-05,0
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2024-04-12,0
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2024-04-19,0
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2024-04-26,0
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2024-05-03,0
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2024-05-10,0
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2024-05-17,0
2ce5908a-f6c6-5d66-9a0b-0cc3c5260dcd,2024-05-24,0
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-01-05,3
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-01-12,4
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-01-19,4
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-01-26,4
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-02-02,159
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-02-09,158
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-02-16,136
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-02-23,136
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-03-27,3
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-03-29,3
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-04-05,3
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-04-12,3
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-04-19,3
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-04-26,3
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-05-03,3
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-05-10,3
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-05-17,3
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-05-24,3
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-05-31,4
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-06-07,4
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-06-14,4
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-06-21,4
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-06-28,4
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-07-05,4
2d27f56b-c325-5a0b-a632-bf9db199d993,2024-07-12,4
2dff2765-849c-5bdd-8f90-63b20fdba3dc,2024-01-05,439
2dff2765-849c-5bdd-8f90-63b20fdba3dc,2024-01-12,432
2dff2765-849c-5bdd-8f90-63b20fdba3dc,2024-01-19,442
2dff2765-849c-5bdd-8f90-63b20fdba3dc,2024-01-26,441
2dff2765-849c-5bdd-8f90-63b20fdba3dc,2024-02-02,1053
2dff2765-849c-5bdd-8f90-63b20fdba3dc,2024-02-09,1091
2dff2765-849c-5bdd-8f90-63b20fdba3dc,2024-02-16,992
2dff2765-849c-5bdd-8f90-63b20fdba3dc,2024-02-23,996
2dff2765-849c-5bdd-8f90-63b20fdba3dc,2024-03-27,448
2dff2765-849c-5bdd-8f90-63b20fdba3dc,2024-03-29,446
2dff2765-849c-5bdd-8f90-63b20fdba3dc,2024-04-05,446
