player_id,date,value
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-05-24,48
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-05-31,42
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-06-07,42
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-06-14,39
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-06-21,41
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-06-28,42
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-07-05,48
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-07-12,45
01071615-48f5-5be0-9088-a47e000f0dca,2023-07-14,2346
01071615-48f5-5be0-9088-a47e000f0dca,2023-07-21,2318
01071615-48f5-5be0-9088-a47e000f0dca,2023-07-28,2333
01071615-48f5-5be0-9088-a47e000f0dca,2023-08-04,2365
01071615-48f5-5be0-9088-a47e000f0dca,2023-08-11,2357
01071615-48f5-5be0-9088-a47e000f0dca,2023-08-18,2369
01071615-48f5-5be0-9088-a47e000f0dca,2023-08-25,2355
01071615-48f5-5be0-9088-a47e000f0dca,2023-09-01,2532
01071615-48f5-5be0-9088-a47e000f0dca,2023-09-08,2494
01071615-48f5-5be0-9088-a47e000f0dca,2023-09-15,2495
01071615-48f5-5be0-9088-a47e000f0dca,2023-09-22,2539
01071615-48f5-5be0-9088-a47e000f0dca,2023-09-29,2547
01071615-48f5-5be0-9088-a47e000f0dca,2023-10-06,2542
01071615-48f5-5be0-9088-a47e000f0dca,2023-10-13,2540
01071615-48f5-5be0-9088-a47e000f0dca,2023-10-20,2578
01071615-48f5-5be0-9088-a47e000f0dca,2023-10-27,2559
01071615-48f5-5be0-9088-a47e000f0dca,2023-11-03,2725
01071615-48f5-5be0-9088-a47e000f0dca,2023-11-10,2688
01071615-48f5-5be0-9088-a47e000f0dca,2023-11-17,2662
01071615-48f5-5be0-9088-a47e000f0dca,2023-11-24,2697
01071615-48f5-5be0-9088-a47e000f0dca,2023-12-01,2873
01071615-48f5-5be0-9088-a47e000f0dca,2023-12-08,2836
01071615-48f5-5be0-9088-a47e000f0dca,2023-12-15,2844
01071615-48f5-5be0-9088-a47e000f0dca,2023-12-22,2904
01071615-48f5-5be0-9088-a47e000f0dca,2023-12-29,2834
01611703-a5be-503f-b8d1-237135859dba,2024-05-03,3
01611703-a5be-503f-b8d1-237135859dba,2024-05-10,3
01611703-a5be-503f-b8d1-237135859dba,2024-05-17,3
01611703-a5be-503f-b8d1-237135859dba,2024-05-24,3
01611703-a5be-503f-b8d1-237135859dba,2024-05-31,5
01611703-a5be-503f-b8d1-237135859dba,2024-06-07,5
01611703-a5be-503f-b8d1-237135859dba,2024-06-14,5
01611703-a5be-503f-b8d1-237135859dba,2024-06-21,4
01611703-a5be-503f-b8d1-237135859dba,2024-06-28,4
01611703-a5be-503f-b8d1-237135859dba,2024-07-05,3
01611703-a5be-503f-b8d1-237135859dba,2024-07-12,3
01bf03a3-82fd-5ab5-b86e-582806a79f92,2023-07-14,2
01bf03a3-82fd-5ab5-b86e-582806a79f92,2023-07-21,2
01bf03a3-82fd-5ab5-b86e-582806a79f92,2023-07-28,3
01bf03a3-82fd-5ab5-b86e-582806a79f92,2023-08-04,2
01bf03a3-82fd-5ab5-b86e-582806a79f92,2023-08-11,2
01bf03a3-82fd-5ab5-b86e-582806a79f92,2023-08-18,2
01bf03a3-82fd-5ab5-b86e-582806a79f92,2023-08-25,1
01bf03a3-82fd-5ab5-b86e-582806a79f92,2023-09-01,2
01bf03a3-82fd-5ab5-b86e-582806a79f92,2023-09-08,2
01bf03a3-82fd-5ab5-b86e-582806a79f92,2023-09-15,2
01bf03a3-82fd-5ab5-b86e-582806a79f92,2023-10-13,1
01bf03a3-82fd-5ab5-b86e-582806a79f92,2023-12-22,1
01f81b16-0163-5920-8952-994fc9103e95,2023-08-11,0
01f81b16-0163-5920-8952-994fc9103e95,2023-08-18,0
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-07-14,19
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-07-21,31
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-07-28,31
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-08-04,22
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-08-11,22
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-08-18,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-08-25,4
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-09-01,14
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-09-08,20
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-09-15,20
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-09-22,14
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-09-29,14
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-10-06,4
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-10-13,4
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-10-20,4
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-10-27,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-11-03,10
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-11-10,18
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-11-17,4
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-11-24,6
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-12-01,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-12-08,7
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-12-15,4
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-12-22,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2023-12-29,2
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-01-05,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-01-12,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-01-19,2
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-01-26,2
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-02-02,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-02-09,2
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-02-16,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-02-23,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-03-27,2
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-03-29,2
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-04-05,2
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-04-12,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-04-19,2
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-04-26,2
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-05-03,2
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-05-10,2
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-05-17,2
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-05-24,2
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-05-31,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-06-07,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-06-14,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-06-21,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-06-28,3
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-07-05,2
02b2a219-36b4-5c4a-8d05-6089f26328d6,2024-07-12,2
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-02-16,2751
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-02-23,4453
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-03-27,3351
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-03-29,3022
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-04-05,3182
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-04-12,3227
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-04-19,3351
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-04-26,3328
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-05-03,4401
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-05-10,4209
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-05-17,4299
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-05-24,4249
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-05-31,4269
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-06-07,4289
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-06-14,4239
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-06-21,4082
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-06-28,3978
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-07-05,4025
02c9f92e-2f74-53c5-8347-7c65b0f488b7,2024-07-12,4063
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-07-14,48
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-07-21,44
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-07-28,49
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-08-04,44
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-08-11,49
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-08-18,55
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-08-25,51
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-09-01,49
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-09-08,46
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-09-15,47
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-09-22,36
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-09-29,37
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-10-06,37
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-10-13,36
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-10-20,30
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-10-27,35
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-11-03,31
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-11-10,29
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-11-17,28
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-11-24,24
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-12-01,23
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-12-08,28
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-12-15,17
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-12-22,23
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2023-12-29,32
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-01-05,20
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-01-12,21
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-01-19,31
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-01-26,26
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-02-02,17
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-02-09,23
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-02-16,19
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-02-23,20
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-03-27,12
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-03-29,12
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-04-05,10
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-04-12,10
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-04-19,10
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-04-26,10
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-05-03,5
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-05-10,6
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-05-17,7
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-05-24,7
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-05-31,6
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-06-07,6
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-06-14,6
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-06-21,7
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-06-28,14
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-07-05,5
02e71cd8-1bf0-50fd-9565-4473d19a8e60,2024-07-12,5
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-07-14,26
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-07-21,27
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-07-28,26
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-08-04,27
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-08-11,27
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-08-18,25
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-08-25,24
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-09-01,23
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-09-08,27
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-09-15,23
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-09-22,22
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-09-29,19
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-10-06,26
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-10-13,4
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-10-20,6
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-10-27,4
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-11-03,5
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-11-10,3
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-11-17,10
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-11-24,4
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-12-01,4
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-12-08,3
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-12-15,6
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-12-22,4
0311b1c6-743b-553f-a5f1-7f53057ec13d,2023-12-29,4
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-01-05,31
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-01-12,15
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-01-19,14
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-01-26,20
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-02-02,28
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-02-09,20
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-02-16,9
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-02-23,9
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-03-27,6
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-03-29,6
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-04-05,7
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-04-12,7
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-04-19,5
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-04-26,4
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-05-03,3
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-05-10,4
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-05-17,4
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-05-24,4
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-05-31,5
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-06-07,5
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-06-14,4
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-06-21,4
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-06-28,6
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-07-05,5
0311b1c6-743b-553f-a5f1-7f53057ec13d,2024-07-12,7
03449599-2a51-5809-b877-dc1f177be521,2023-07-14,31
03449599-2a51-5809-b877-dc1f177be521,2023-07-21,32
03449599-2a51-5809-b877-dc1f177be521,2023-07-28,32
03449599-2a51-5809-b877-dc1f177be521,2023-08-04,33
03449599-2a51-5809-b877-dc1f177be521,2023-08-11,35
03449599-2a51-5809-b877-dc1f177be521,2023-08-18,36
03449599-2a51-5809-b877-dc1f177be521,2023-08-25,36
03449599-2a51-5809-b877-dc1f177be521,2023-09-01,29
03449599-2a51-5809-b877-dc1f177be521,2023-09-08,27
03449599-2a51-5809-b877-dc1f177be521,2023-09-15,28
03449599-2a51-5809-b877-dc1f177be521,2023-09-22,28
03449599-2a51-5809-b877-dc1f177be521,2023-09-29,25
03449599-2a51-5809-b877-dc1f177be521,2023-10-06,27
03449599-2a51-5809-b877-dc1f177be521,2023-10-13,15
03449599-2a51-5809-b877-dc1f177be521,2023-10-20,17
03449599-2a51-5809-b877-dc1f177be521,2023-10-27,18
03449599-2a51-5809-b877-dc1f177be521,2023-11-03,17
03449599-2a51-5809-b877-dc1f177be521,2023-11-10,16
03449599-2a51-5809-b877-dc1f177be521,2023-11-17,14
03449599-2a51-5809-b877-dc1f177be521,2023-11-24,16
03449599-2a51-5809-b877-dc1f177be521,2023-12-01,12
03449599-2a51-5809-b877-dc1f177be521,2023-12-08,11
