sleeper_id,date,value
7535,2023-08-25,341
7535,2023-08-26,346
7535,2023-08-27,329
7535,2023-08-28,329
7535,2023-08-29,319
7535,2023-08-30,319
7535,2023-08-31,320
7535,2023-09-01,331
7535,2023-09-02,331
7535,2023-09-03,312
7535,2023-09-04,327
7535,2023-09-05,333
7535,2023-09-06,318
7535,2023-09-07,309
7535,2023-09-08,314
7535,2023-09-09,314
7535,2023-09-10,310
7535,2023-09-11,310
7535,2023-09-12,310
7535,2023-09-13,310
7535,2023-09-14,316
7535,2023-09-15,326
7535,2023-09-16,332
7535,2023-09-17,327
7535,2023-09-18,322
7535,2023-09-19,327
7535,2023-09-20,323
7535,2023-09-21,308
7535,2023-09-22,318
7535,2023-09-23,309
7535,2023-09-24,309
7535,2023-09-25,319
7535,2023-09-26,305
7535,2023-09-27,285
7535,2023-09-28,281
7535,2023-09-29,282
7535,2023-09-30,277
7535,2023-10-01,272
7535,2023-10-02,268
7535,2023-10-03,278
7535,2023-10-04,278
7535,2023-10-05,274
7535,2023-10-06,284
7535,2023-10-07,300
7535,2023-10-08,295
7535,2023-10-09,275
7535,2023-10-10,275
7535,2023-10-11,261
7535,2023-10-12,287
7535,2023-10-13,302
7535,2023-10-14,293
7535,2023-10-15,303
7535,2023-10-16,324
7535,2023-10-17,339
7535,2023-10-18,339
7535,2023-10-19,339
7535,2023-10-20,319
7535,2023-10-21,330
7535,2023-10-22,320
7535,2023-10-23,325
7535,2023-10-24,336
7535,2023-10-25,341
7535,2023-10-26,326
7535,2023-10-27,337
7535,2023-10-28,347
7535,2023-10-29,352
7535,2023-10-30,342
7535,2023-10-31,348
7535,2023-11-01,353
7535,2023-11-02,343
7535,2023-11-03,348
7535,2023-11-04,348
7535,2023-11-05,329
7535,2023-11-06,329
7535,2023-11-07,329
7535,2023-11-08,344
7535,2023-11-09,339
7535,2023-11-10,310
7535,2023-11-11,325
7535,2023-11-12,320
7535,2023-11-13,316
7535,2023-11-14,316
7535,2023-11-15,306
7535,2023-11-16,302
7535,2023-11-17,282
7535,2023-11-18,273
7535,2023-11-19,268
7535,2023-11-20,298
7535,2023-11-21,293
7535,2023-11-22,279
7535,2023-11-23,284
7535,2023-11-24,294
7535,2023-11-25,284
7535,2023-11-26,284
7535,2023-11-27,270
7535,2023-11-28,270
7535,2023-11-29,280
7535,2023-11-30,290
7535,2023-12-01,280
7535,2023-12-02,275
7535,2023-12-03,275
7535,2023-12-04,285
7535,2023-12-05,286
7535,2023-12-06,281
7535,2023-12-07,286
7535,2023-12-08,286
7535,2023-12-09,286
7535,2023-12-10,286
7535,2023-12-11,286
7535,2023-12-12,301
7535,2023-12-13,306
7535,2023-12-14,302
7535,2023-12-15,302
7535,2023-12-16,312
7535,2023-12-17,317
7535,2023-12-18,317
7535,2023-12-19,327
7535,2023-12-20,322
7535,2023-12-21,322
7535,2023-12-22,307
7535,2023-12-23,307
7535,2023-12-24,298
7535,2023-12-25,298
7535,2023-12-26,298
7535,2023-12-27,308
7535,2023-12-28,313
7535,2023-12-29,288
7535,2023-12-30,279
7535,2023-12-31,279
7535,2024-01-01,284
7535,2024-01-02,279
7535,2024-01-03,274
7535,2024-01-04,280
7535,2024-01-05,290
7535,2024-01-06,290
7535,2024-01-07,296
7535,2024-01-08,301
7535,2024-01-09,296
7535,2024-01-10,296
7535,2024-01-11,311
7535,2024-01-12,317
7535,2024-01-13,312
7535,2024-01-14,327
7535,2024-01-15,322
7535,2024-01-16,318
7535,2024-01-17,313
7535,2024-01-18,318
7535,2024-01-19,309
7535,2024-01-20,314
7535,2024-01-21,324
7535,2024-01-22,319
7535,2024-01-23,324
7535,2024-01-24,340
7535,2024-01-25,325
7535,2024-01-26,335
7535,2024-01-27,320
7535,2024-01-28,321
7535,2024-01-29,326
7535,2024-01-30,336
7535,2024-01-31,321
7535,2024-02-01,326
7535,2024-02-02,342
7535,2024-02-03,347
7535,2024-02-04,372
7535,2024-02-05,362
7535,2024-02-06,362
7535,2024-02-07,368
7535,2024-02-08,383
7535,2024-02-09,378
7535,2024-02-10,378
7535,2024-02-11,374
7535,2024-02-12,364
7535,2024-02-13,364
7535,2024-02-14,359
7535,2024-02-15,354
7535,2024-02-16,344
7535,2024-02-17,329
7535,2024-02-18,330
7535,2024-02-19,330
7535,2024-02-20,335
7535,2024-02-21,315
7535,2024-02-22,316
7535,2024-02-23,309
7535,2024-02-24,335
7535,2024-02-25,336
7535,2024-02-26,331
7535,2024-02-27,341
7535,2024-02-28,351
7535,2024-02-29,347
7535,2024-03-01,367
7535,2024-03-02,372
7535,2024-03-03,382
7535,2024-03-04,382
7535,2024-03-05,388
7535,2024-03-06,393
7535,2024-03-07,389
7535,2024-03-08,391
7535,2024-03-09,395
7535,2024-03-10,393
7535,2024-03-11,404
7535,2024-03-12,406
7535,2024-03-13,363
7535,2024-03-14,386
7535,2024-03-15,394
7535,2024-03-16,344
7535,2024-03-17,346
7535,2024-03-18,363
7535,2024-03-19,386
7535,2024-03-20,409
7535,2024-03-21,436
7535,2024-03-22,426
7535,2024-03-23,433
7535,2024-03-24,409
7535,2024-03-25,404
7535,2024-03-26,406
7535,2024-03-27,389
7535,2024-03-28,399
7535,2024-03-29,421
7535,2024-03-30,407
7535,2024-03-31,404
7535,2024-04-01,410
7535,2024-04-02,412
7535,2024-04-03,408
7535,2024-04-04,412
7535,2024-04-05,414
7535,2024-04-06,415
7535,2024-04-07,463
7535,2024-04-08,453
7535,2024-04-09,474
7535,2024-04-10,485
7535,2024-04-11,471
7535,2024-04-12,444
7535,2024-04-13,465
7535,2024-04-14,461
7535,2024-04-15,452
7535,2024-04-16,472
7535,2024-04-17,464
7535,2024-04-18,479
7535,2024-04-19,460
7535,2024-04-20,476
7535,2024-04-21,473
7535,2024-04-22,459
7535,2024-04-23,461
7535,2024-04-24,447
7535,2024-04-25,463
7535,2024-04-26,470
7535,2024-04-27,446
7535,2024-04-28,463
7535,2024-04-29,459
7535,2024-04-30,462
7535,2024-05-01,445
7535,2024-05-02,422
7535,2024-05-03,409
7535,2024-05-04,435
7535,2024-05-05,430
7535,2024-05-06,420
7535,2024-05-07,362
7535,2024-05-08,384
7535,2024-05-09,380
7535,2024-05-10,371
7535,2024-05-11,372
7535,2024-05-12,369
7535,2024-05-13,374
7535,2024-05-14,322
7535,2024-05-15,303
7535,2024-05-16,315
7535,2024-05-17,314
7535,2024-05-18,335
7535,2024-05-19,330
7535,2024-05-20,406
7535,2024-05-21,405
7535,2024-05-22,380
7535,2024-05-23,410
7535,2024-05-24,425
7535,2024-05-25,422
7535,2024-05-26,411
7535,2024-05-27,377
7535,2024-05-28,381
7535,2024-05-29,370
7535,2024-05-30,420
7535,2024-05-31,435
7535,2024-06-01,474
7535,2024-06-02,468
7535,2024-06-03,482
7535,2024-06-04,476
7535,2024-06-05,459
7535,2024-06-06,406
7535,2024-06-07,404
7535,2024-06-08,407
7535,2024-06-09,428
7535,2024-06-10,412
7535,2024-06-11,435
7535,2024-06-12,397
7535,2024-06-13,411
7535,2024-06-14,415
7535,2024-06-15,435
7535,2024-06-16,388
7535,2024-06-17,393
7535,2024-06-19,386
7535,2024-06-20,401
7538,2023-06-26,465
7538,2023-06-27,447
7538,2023-06-28,439
7538,2023-06-29,451
7538,2023-06-30,439
7538,2023-07-01,446
7538,2023-07-02,453
7538,2023-07-03,450
7538,2023-07-04,448
7538,2023-07-05,460
7538,2023-07-06,462
7538,2023-07-07,464
7538,2023-07-08,452
7538,2023-07-09,454
7538,2023-07-10,431
7538,2023-07-11,434
7538,2023-07-12,426
7538,2023-07-13,418
7538,2023-07-14,405
7538,2023-07-15,408
7538,2023-07-16,400
7538,2023-07-17,382
7538,2023-07-18,387
7538,2023-07-19,388
7538,2023-07-20,398
7538,2023-07-21,405
7538,2023-07-22,403
7538,2023-07-23,390
7538,2023-07-24,392
7538,2023-07-25,375
7538,2023-07-26,400
7538,2023-07-27,387
7538,2023-07-28,409
7538,2023-07-29,402
7538,2023-07-30,389
7538,2023-07-31,386
7538,2023-08-01,383
7538,2023-08-02,376
7538,2023-08-03,363
7538,2023-08-04,368
7538,2023-08-05,374
7538,2023-08-06,401
7538,2023-08-07,398
7538,2023-08-08,401
7538,2023-08-09,393
7538,2023-08-10,381
7538,2023-08-11,393
7538,2023-08-12,390
7538,2023-08-13,372
7538,2023-08-14,375
7538,2023-08-15,377
7538,2023-08-16,405
7538,2023-08-17,397
7538,2023-08-18,385
7538,2023-08-19,397
7538,2023-08-20,399
7538,2023-08-21,402
7538,2023-08-22,430
7538,2023-08-23,452
7538,2023-08-24,470
7538,2023-08-25,491
7538,2023-08-26,498
7538,2023-08-27,511
7538,2023-08-28,519
7538,2023-08-29,536
7538,2023-08-30,554
7538,2023-08-31,574
7538,2023-09-01,575
7538,2023-09-02,581
7538,2023-09-03,635
7538,2023-09-04,651
7538,2023-09-05,661
7538,2023-09-06,671
7538,2023-09-07,646
7538,2023-09-08,647
7538,2023-09-09,662
7538,2023-09-10,658
7538,2023-09-11,683
7538,2023-09-12,708
7538,2023-09-13,950
7538,2023-09-14,981
7538,2023-09-15,1002
7538,2023-09-16,1006
7538,2023-09-17,1007
7538,2023-09-18,1013
7538,2023-09-19,983
7538,2023-09-20,919
7538,2023-09-21,884
7538,2023-09-22,855
7538,2023-09-23,854
7538,2023-09-24,835
7538,2023-09-25,840
7538,2023-09-26,777
7538,2023-09-27,693
7538,2023-09-28,659
7538,2023-09-29,575
7538,2023-09-30,541
7538,2023-10-01,516
7538,2023-10-02,506
7538,2023-10-03,656
7538,2023-10-04,686
7538,2023-10-05,717
7538,2023-10-06,747
7538,2023-10-07,787
7538,2023-10-08,793
7538,2023-10-09,828
7538,2023-10-10,883
7538,2023-10-11,923
7538,2023-10-12,948
7538,2023-10-13,933
7538,2023-10-14,924
7538,2023-10-15,954
7538,2023-10-16,959
7538,2023-10-17,969
7538,2023-10-18,975
7538,2023-10-19,996
7538,2023-10-20,1011
7538,2023-10-21,1026
7538,2023-10-22,1037
7538,2023-10-23,1017
7538,2023-10-24,1061
7538,2023-10-25,1072
7538,2023-10-26,1092
7538,2023-10-27,1123
7538,2023-10-28,1148
7538,2023-10-29,1144
7538,2023-10-30,1154
7538,2023-10-31,1154
7538,2023-11-01,1159
7538,2023-11-02,1226
7538,2023-11-03,1228
7538,2023-11-04,1209
7538,2023-11-05,1229
7538,2023-11-06,1204
7538,2023-11-07,1229
7538,2023-11-08,1210
7538,2023-11-09,1190
7538,2023-11-10,1170
7538,2023-11-11,1135
7538,2023-11-12,1100
7538,2023-11-13,1065
7538,2023-11-14,996
7538,2023-11-15,957
7538,2023-11-16,917
7538,2023-11-17,907
7538,2023-11-18,908
7538,2023-11-19,904
7538,2023-11-20,899
7538,2023-11-21,850
7538,2023-11-22,825
7538,2023-11-23,800
7538,2023-11-24,760
7538,2023-11-25,765
7538,2023-11-26,750
7538,2023-11-27,721
7538,2023-11-28,696
7538,2023-11-29,652
7538,2023-11-30,651
7538,2023-12-01,632
7538,2023-12-02,622
7538,2023-12-03,607
7538,2023-12-04,592
7538,2023-12-05,582
7538,2023-12-06,597
7538,2023-12-07,627
7538,2023-12-08,617
7538,2023-12-09,622
7538,2023-12-10,622
7538,2023-12-11,623
7538,2023-12-12,638
7538,2023-12-13,653
7538,2023-12-14,668
7538,2023-12-15,668
7538,2023-12-16,679
7538,2023-12-17,674
7538,2023-12-18,703
7538,2023-12-19,698
7538,2023-12-20,688
7538,2023-12-21,704
7538,2023-12-22,714
7538,2023-12-23,723
7538,2023-12-24,713
7538,2023-12-25,713
7538,2023-12-26,708
7538,2023-12-27,713
7538,2023-12-28,714
7538,2023-12-29,710
7538,2023-12-30,700
7538,2023-12-31,691
7538,2024-01-01,676
7538,2024-01-02,687
7538,2024-01-03,682
7538,2024-01-04,664
7538,2024-01-05,654
7538,2024-01-06,630
7538,2024-01-07,630
7538,2024-01-08,631
7538,2024-01-09,601
7538,2024-01-10,616
7538,2024-01-11,612
7538,2024-01-12,602
7538,2024-01-13,593
7538,2024-01-14,583
7538,2024-01-15,583
7538,2024-01-16,594
7538,2024-01-17,584
7538,2024-01-18,555
7538,2024-01-19,585
7538,2024-01-20,575
7538,2024-01-21,571
7538,2024-01-22,557
7538,2024-01-23,562
7538,2024-01-24,547
7538,2024-01-25,533
7538,2024-01-26,513
7538,2024-01-27,495
7538,2024-01-28,490
7538,2024-01-29,500
7538,2024-01-30,510
7538,2024-01-31,510
7538,2024-02-01,496
7538,2024-02-02,501
7538,2024-02-03,516
7538,2024-02-04,521
7538,2024-02-05,507
7538,2024-02-06,487
7538,2024-02-07,497
7538,2024-02-08,507
7538,2024-02-09,518
7538,2024-02-10,518
7538,2024-02-11,509
7538,2024-02-12,509
7538,2024-02-13,505
7538,2024-02-14,490
7538,2024-02-15,495
7538,2024-02-16,475
7538,2024-02-17,471
7538,2024-02-18,466
7538,2024-02-19,441
7538,2024-02-20,441
7538,2024-02-21,452
7538,2024-02-22,467
7538,2024-02-23,462
7538,2024-02-24,457
7538,2024-02-25,468
7538,2024-02-26,458
7538,2024-02-27,473
7538,2024-02-28,464
7538,2024-02-29,460
7538,2024-03-01,462
7538,2024-03-02,458
7538,2024-03-03,449
7538,2024-03-04,434
7538,2024-03-05,429
7538,2024-03-06,394
7538,2024-03-07,389
7538,2024-03-08,384
7538,2024-03-09,370
7538,2024-03-10,371
7538,2024-03-11,367
7538,2024-03-12,362
7538,2024-03-13,368
7538,2024-03-14,384
7538,2024-03-15,389
7538,2024-03-16,400
7538,2024-03-17,411
7538,2024-03-18,391
7538,2024-03-19,387
7538,2024-03-20,382
7538,2024-03-21,377
7538,2024-03-22,383
7538,2024-03-23,388
7538,2024-03-24,389
7538,2024-03-25,387
7538,2024-03-26,376
7538,2024-03-27,397
7538,2024-03-28,415
7538,2024-03-29,432
7538,2024-03-30,407
7538,2024-03-31,402
7538,2024-04-01,413
7538,2024-04-02,408
7538,2024-04-03,410
7538,2024-04-04,430
7538,2024-04-05,412
7538,2024-04-06,427
7538,2024-04-07,443
7538,2024-04-08,438
7538,2024-04-09,443
7538,2024-04-10,463
7538,2024-04-11,459
7538,2024-04-12,460
7538,2024-04-13,465
7538,2024-04-14,456
7538,2024-04-15,456
7538,2024-04-16,451
7538,2024-04-17,441
7538,2024-04-18,432
7538,2024-04-19,417
7538,2024-04-20,422
7538,2024-04-21,422
7538,2024-04-22,433
7538,2024-04-23,552
7538,2024-04-24,547
7538,2024-04-25,553
7538,2024-04-26,558
7538,2024-04-27,584
7538,2024-04-28,600
7538,2024-04-29,636
7538,2024-04-30,632
7538,2024-05-01,638
7538,2024-05-02,653
7538,2024-05-03,629
7538,2024-05-04,640
7538,2024-05-05,641
7538,2024-05-06,627
7538,2024-05-07,623
7538,2024-05-08,603
7538,2024-05-09,599
7538,2024-05-10,595
7538,2024-05-11,566
7538,2024-05-12,602
7538,2024-05-13,592
7538,2024-05-14,588
7538,2024-05-15,593
7538,2024-05-16,588
7538,2024-05-17,579
7538,2024-05-18,530
7538,2024-05-19,505
7538,2024-05-20,496
7538,2024-05-21,491
7538,2024-05-22,472
7538,2024-05-23,463
7538,2024-05-24,444
7538,2024-05-25,419
7538,2024-05-26,410
7538,2024-05-27,425
7538,2024-05-28,430
7538,2024-05-29,421
7538,2024-05-30,432
7538,2024-05-31,453
7538,2024-06-01,463
7538,2024-06-02,464
7538,2024-06-03,474
7538,2024-06-04,449
7538,2024-06-05,445
7538,2024-06-06,441
7538,2024-06-07,457
7538,2024-06-08,469
7538,2024-06-09,440
7538,2024-06-10,446
7538,2024-06-11,456
7538,2024-06-12,437
7538,2024-06-13,423
7538,2024-06-14,429
7538,2024-06-15,434
7538,2024-06-16,450
7538,2024-06-17,450
7538,2024-06-19,470
7538,2024-06-20,470
7543,2023-06-26,6609
7543,2023-06-27,6579
7543,2023-06-28,6563
7543,2023-06-29,6571
7543,2023-06-30,6579
7543,2023-07-01,6621
7543,2023-07-02,6683
7543,2023-07-03,6693
7543,2023-07-04,6727
7543,2023-07-05,6734
7543,2023-07-06,6746
7543,2023-07-07,6745
7543,2023-07-08,6761
7543,2023-07-09,6727
7543,2023-07-10,6746
7543,2023-07-11,6755
7543,2023-07-12,6738
7543,2023-07-13,6796
7543,2023-07-14,6841
7543,2023-07-15,6825
7543,2023-07-16,6824
7543,2023-07-17,6831
7543,2023-07-18,6750
7543,2023-07-19,6780
7543,2023-07-20,6817
7543,2023-07-21,6780
7543,2023-07-22,6784
7543,2023-07-23,6752
7543,2023-07-24,6746
7543,2023-07-25,6743
7543,2023-07-26,6725
7543,2023-07-27,6709
7543,2023-07-28,6740
7543,2023-07-29,6766
7543,2023-07-30,6784
7543,2023-07-31,6780
7543,2023-08-01,6818
7543,2023-08-02,6817
7543,2023-08-03,6858
7543,2023-08-04,6808
7543,2023-08-05,6834
7543,2023-08-06,6870
7543,2023-08-07,6855
7543,2023-08-08,6862
7543,2023-08-09,6866
7543,2023-08-10,6921
7543,2023-08-11,6929
7543,2023-08-12,6925
7543,2023-08-13,6950
7543,2023-08-14,6967
7543,2023-08-15,7013
7543,2023-08-16,7003
7543,2023-08-17,7027
7543,2023-08-18,7066
7543,2023-08-19,7040
7543,2023-08-20,7008
7543,2023-08-21,6987
7543,2023-08-22,6973
7543,2023-08-23,6967
7543,2023-08-24,6991
7543,2023-08-25,6971
7543,2023-08-26,6948
7543,2023-08-27,6915
7543,2023-08-28,6903
7543,2023-08-29,6869
7543,2023-08-30,6851
7543,2023-08-31,6830
7543,2023-09-01,6878
7543,2023-09-02,6926
7543,2023-09-03,6926
7543,2023-09-04,6896
7543,2023-09-05,6847
7543,2023-09-06,6861
7543,2023-09-07,6860
7543,2023-09-08,6873
7543,2023-09-09,6844
7543,2023-09-10,6844
7543,2023-09-11,6818
7543,2023-09-12,6843
7543,2023-09-13,6907
7543,2023-09-14,7012
7543,2023-09-15,7048
7543,2023-09-16,7042
7543,2023-09-17,7057
7543,2023-09-18,7037
7543,2023-09-19,7030
7543,2023-09-20,7055
7543,2023-09-21,7066
7543,2023-09-22,7052
7543,2023-09-23,7048
7543,2023-09-24,7081
7543,2023-09-25,7076
7543,2023-09-26,7077
7543,2023-09-27,7079
7543,2023-09-28,7079
7543,2023-09-29,7078
7543,2023-09-30,7060
7543,2023-10-01,7044
7543,2023-10-02,7032
7543,2023-10-03,7018
7543,2023-10-04,6994
7543,2023-10-05,7002
7543,2023-10-06,6960
7543,2023-10-07,6989
7543,2023-10-08,6986
7543,2023-10-09,7013
7543,2023-10-10,7090
7543,2023-10-11,7155
7543,2023-10-12,7180
7543,2023-10-13,7186
7543,2023-10-14,7205
7543,2023-10-15,7219
7543,2023-10-16,7232
7543,2023-10-17,7250
7543,2023-10-18,7257
7543,2023-10-19,7264
7543,2023-10-20,7338
7543,2023-10-21,7409
7543,2023-10-22,7443
7543,2023-10-23,7472
7543,2023-10-24,7517
7543,2023-10-25,7597
7543,2023-10-26,7645
7543,2023-10-27,7618
7543,2023-10-28,7625
7543,2023-10-29,7618
7543,2023-10-30,7664
7543,2023-10-31,7651
7543,2023-11-01,7666
7543,2023-11-02,7694
7543,2023-11-03,7727
7543,2023-11-04,7705
7543,2023-11-05,7727
7543,2023-11-06,7708
7543,2023-11-07,7681
7543,2023-11-08,7653
7543,2023-11-09,7666
7543,2023-11-10,7717
7543,2023-11-11,7750
7543,2023-11-12,7765
7543,2023-11-13,7782
7543,2023-11-14,7712
7543,2023-11-15,7694
7543,2023-11-16,7687
7543,2023-11-17,7649
7543,2023-11-18,7619
7543,2023-11-19,7625
7543,2023-11-20,7613
7543,2023-11-21,7594
7543,2023-11-22,7505
7543,2023-11-23,7501
7543,2023-11-24,7477
7543,2023-11-25,7456
7543,2023-11-26,7414
7543,2023-11-27,7393
7543,2023-11-28,7376
7543,2023-11-29,7345
7543,2023-11-30,7334
7543,2023-12-01,7307
7543,2023-12-02,7257
7543,2023-12-03,7257
7543,2023-12-04,7250
7543,2023-12-05,7274
7543,2023-12-06,7255
7543,2023-12-07,7282
7543,2023-12-08,7283
7543,2023-12-09,7280
7543,2023-12-10,7264
7543,2023-12-11,7269
7543,2023-12-12,7228
7543,2023-12-13,7241
7543,2023-12-14,7229
7543,2023-12-15,7238
7543,2023-12-16,7227
7543,2023-12-17,7227
7543,2023-12-18,7228
7543,2023-12-19,7209
7543,2023-12-20,7164
7543,2023-12-21,7144
7543,2023-12-22,7130
7543,2023-12-23,7112
7543,2023-12-24,7098
7543,2023-12-25,7082
7543,2023-12-26,7067
7543,2023-12-27,7021
7543,2023-12-28,7044
7543,2023-12-29,7025
7543,2023-12-30,7018
7543,2023-12-31,7001
7543,2024-01-01,7020
7543,2024-01-02,7026
7543,2024-01-03,7031
7543,2024-01-04,6992
7543,2024-01-05,6935
7543,2024-01-06,6929
7543,2024-01-07,6918
7543,2024-01-08,6901
7543,2024-01-09,6888
7543,2024-01-10,6876
7543,2024-01-11,6862
7543,2024-01-12,6859
7543,2024-01-13,6837
7543,2024-01-14,6780
7543,2024-01-15,6757
7543,2024-01-16,6726
7543,2024-01-17,6733
7543,2024-01-18,6677
7543,2024-01-19,6663
7543,2024-01-20,6654
7543,2024-01-21,6659
7543,2024-01-22,6654
7543,2024-01-23,6662
7543,2024-01-24,6649
7543,2024-01-25,6655
7543,2024-01-26,6644
7543,2024-01-27,6602
7543,2024-01-28,6585
7543,2024-01-29,6571
7543,2024-01-30,6568
7543,2024-01-31,6524
7543,2024-02-01,6515
7543,2024-02-02,6492
7543,2024-02-03,6476
7543,2024-02-04,6479
7543,2024-02-05,6458
7543,2024-02-06,6488
7543,2024-02-07,6483
7543,2024-02-08,6499
7543,2024-02-09,6497
7543,2024-02-10,6506
7543,2024-02-11,6495
7543,2024-02-12,6509
7543,2024-02-13,6519
7543,2024-02-14,6529
7543,2024-02-15,6543
7543,2024-02-16,6566
7543,2024-02-17,6577
7543,2024-02-18,6560
7543,2024-02-19,6536
7543,2024-02-20,6573
7543,2024-02-21,6525
7543,2024-02-22,6499
7543,2024-02-23,6515
7543,2024-02-24,6507
7543,2024-02-25,6483
7543,2024-02-26,6462
7543,2024-02-27,6492
7543,2024-02-28,6539
7543,2024-02-29,6550
7543,2024-03-01,6567
7543,2024-03-02,6591
7543,2024-03-03,6596
7543,2024-03-04,6597
7543,2024-03-05,6547
7543,2024-03-06,6539
7543,2024-03-07,6564
7543,2024-03-08,6560
7543,2024-03-09,6514
7543,2024-03-10,6568
7543,2024-03-11,6547
7543,2024-03-12,6541
7543,2024-03-13,6531
7543,2024-03-14,6520
7543,2024-03-15,6509
7543,2024-03-16,6540
7543,2024-03-17,6480
7543,2024-03-18,6460
7543,2024-03-19,6489
7543,2024-03-20,6495
7543,2024-03-21,6520
7543,2024-03-22,6458
7543,2024-03-23,6373
7543,2024-03-24,6414
7543,2024-03-25,6467
7543,2024-03-26,6423
7543,2024-03-27,6446
7543,2024-03-28,6458
7543,2024-03-29,6500
7543,2024-03-30,6439
7543,2024-03-31,6457
7543,2024-04-01,6455
7543,2024-04-02,6497
7543,2024-04-03,6517
7543,2024-04-04,6510
7543,2024-04-05,6550
7543,2024-04-06,6506
7543,2024-04-07,6497
7543,2024-04-08,6479
7543,2024-04-09,6502
7543,2024-04-10,6566
7543,2024-04-11,6531
7543,2024-04-12,6550
7543,2024-04-13,6440
7543,2024-04-14,6436
7543,2024-04-15,6444
7543,2024-04-16,6449
7543,2024-04-17,6390
7543,2024-04-18,6374
7543,2024-04-19,6415
7543,2024-04-20,6425
7543,2024-04-21,6461
7543,2024-04-22,6505
7543,2024-04-23,6480
7543,2024-04-24,6512
7543,2024-04-25,6492
7543,2024-04-26,6545
7543,2024-04-27,6559
7543,2024-04-28,6585
7543,2024-04-29,6597
7543,2024-04-30,6623
7543,2024-05-01,6562
7543,2024-05-02,6498
7543,2024-05-03,6425
7543,2024-05-04,6483
7543,2024-05-05,6494
7543,2024-05-06,6464
7543,2024-05-07,6464
7543,2024-05-08,6464
7543,2024-05-09,6531
7543,2024-05-10,6533
7543,2024-05-11,6569
7543,2024-05-12,6579
7543,2024-05-13,6523
7543,2024-05-14,6462
7543,2024-05-15,6455
7543,2024-05-16,6446
7543,2024-05-17,6463
7543,2024-05-18,6437
7543,2024-05-19,6436
7543,2024-05-20,6464
7543,2024-05-21,6451
7543,2024-05-22,6413
7543,2024-05-23,6427
7543,2024-05-24,6408
7543,2024-05-25,6457
7543,2024-05-26,6494
7543,2024-05-27,6460
7543,2024-05-28,6413
7543,2024-05-29,6371
7543,2024-05-30,6356
7543,2024-05-31,6346
7543,2024-06-01,6408
7543,2024-06-02,6361
7543,2024-06-03,6397
7543,2024-06-04,6447
7543,2024-06-05,6436
7543,2024-06-06,6432
7543,2024-06-07,6428
7543,2024-06-08,6425
7543,2024-06-09,6450
7543,2024-06-10,6408
7543,2024-06-11,6412
7543,2024-06-12,6383
7543,2024-06-13,6382
7543,2024-06-14,6351
7543,2024-06-15,6349
7543,2024-06-16,6386
7543,2024-06-17,6389
7543,2024-06-19,6490
7543,2024-06-20,6483
7547,2023-06-26,7603
7547,2023-06-27,7620
7547,2023-06-28,7604
7547,2023-06-29,7622
7547,2023-06-30,7614
7547,2023-07-01,7661
7547,2023-07-02,7702
7547,2023-07-03,7695
7547,2023-07-04,7674
7547,2023-07-05,7679
7547,2023-07-06,7686
7547,2023-07-07,7673
7547,2023-07-08,7712
7547,2023-07-09,7692
7547,2023-07-10,7733
7547,2023-07-11,7810
7547,2023-07-12,7795
7547,2023-07-13,7821
7547,2023-07-14,7857
7547,2023-07-15,7857
7547,2023-07-16,7879
7547,2023-07-17,7880
7547,2023-07-18,7916
7547,2023-07-19,7920
7547,2023-07-20,7922
7547,2023-07-21,7942
7547,2023-07-22,7917
7547,2023-07-23,7882
7547,2023-07-24,7841
7547,2023-07-25,7865
7547,2023-07-26,7823
7547,2023-07-27,7867
7547,2023-07-28,7887
7547,2023-07-29,7904
7547,2023-07-30,7875
7547,2023-07-31,7936
7547,2023-08-01,7952
7547,2023-08-02,7981
7547,2023-08-03,7973
7547,2023-08-04,7954
7547,2023-08-05,8006
7547,2023-08-06,8020
7547,2023-08-07,8032
7547,2023-08-08,7989
7547,2023-08-09,8026
7547,2023-08-10,8109
7547,2023-08-11,8123
7547,2023-08-12,8131
7547,2023-08-13,8129
7547,2023-08-14,8091
7547,2023-08-15,8140
7547,2023-08-16,8215
7547,2023-08-17,8198
7547,2023-08-18,8270
7547,2023-08-19,8266
7547,2023-08-20,8279
7547,2023-08-21,8260
7547,2023-08-22,8294
7547,2023-08-23,8280
7547,2023-08-24,8281
7547,2023-08-25,8253
7547,2023-08-26,8256
7547,2023-08-27,8294
7547,2023-08-28,8288
7547,2023-08-29,8332
7547,2023-08-30,8316
7547,2023-08-31,8293
7547,2023-09-01,8317
7547,2023-09-02,8301
7547,2023-09-03,8311
7547,2023-09-04,8299
7547,2023-09-05,8265
7547,2023-09-06,8247
7547,2023-09-07,8222
7547,2023-09-08,8216
7547,2023-09-09,8224
7547,2023-09-10,8247
7547,2023-09-11,8302
7547,2023-09-12,8324
7547,2023-09-13,8384
7547,2023-09-14,8425
7547,2023-09-15,8472
7547,2023-09-16,8456
7547,2023-09-17,8471
7547,2023-09-18,8462
7547,2023-09-19,8471
7547,2023-09-20,8471
7547,2023-09-21,8468
7547,2023-09-22,8429
7547,2023-09-23,8392
7547,2023-09-24,8356
7547,2023-09-25,8354
7547,2023-09-26,8389
7547,2023-09-27,8382
7547,2023-09-28,8363
7547,2023-09-29,8372
7547,2023-09-30,8368
7547,2023-10-01,8373
7547,2023-10-02,8377
7547,2023-10-03,8424
7547,2023-10-04,8443
7547,2023-10-05,8409
7547,2023-10-06,8379
7547,2023-10-07,8391
